fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,event_type_detail,is_goal,goal_type,is_penalty,is_own_goal,is_assist,card_type,substitution_order,player_in,player_out,var_decision,comments,time_bucket,is_first_half,is_second_half,is_extra_time,is_injury_time,is_late_event
135767,2018,Round of 16,66,,5,Sweden,1152,E. Forsberg,6868.0,O. Toivonen,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
135767,2018,Round of 16,68,,15,Switzerland,1464,Granit Xhaka,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135767,2018,Round of 16,73,,15,Switzerland,2811,S. Zuber,421.0,B. Embolo,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,S. Zuber,B. Embolo,,,61-75,False,True,False,False,False
135767,2018,Round of 16,73,,15,Switzerland,30478,B. Džemaili,582.0,H. Seferović,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,B. Džemaili,H. Seferović,,,61-75,False,True,False,False,False
135767,2018,Round of 16,82,,5,Sweden,1152,E. Forsberg,19319.0,M. Olsson,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,E. Forsberg,M. Olsson,,,76-90,False,True,False,False,True
135767,2018,Round of 16,82,,5,Sweden,1113,M. Lustig,2855.0,E. Krafth,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,M. Lustig,E. Krafth,,,76-90,False,True,False,False,True
135767,2018,Round of 16,90,,15,Switzerland,2805,Michael Lang,,,Card,Red Card,Red Card,False,,False,False,False,Red,,,,,Professional foul last man,76-90,False,True,False,False,True
135767,2018,Round of 16,90,1.0,5,Sweden,2863,M. Berg,988.0,I. Thelin,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Berg,I. Thelin,,,76-90,False,True,False,True,True
135768,2018,Round of 16,41,,8,Colombia,1209,Wílmar Barrios,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,31-45,True,False,False,False,False
135768,2018,Round of 16,52,,8,Colombia,30,Santiago Arias,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
135768,2018,Round of 16,54,,8,Colombia,18827,Carlos Sánchez,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
135768,2018,Round of 16,56,,10,England,292,Jordan Henderson,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,46-60,False,True,False,False,False
135768,2018,Round of 16,57,,10,England,184,H. Kane,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,46-60,False,True,False,False,False
135768,2018,Round of 16,62,,8,Colombia,2490,J. Lerma,1706.0,C. Bacca,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,J. Lerma,C. Bacca,,,61-75,False,True,False,False,False
135768,2018,Round of 16,63,,8,Colombia,119,Radamel Falcao,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,61-75,False,True,False,False,False
135768,2018,Round of 16,64,,8,Colombia,1706,Carlos Bacca,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135768,2018,Round of 16,69,,10,England,900,Jesse Lingard,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135768,2018,Round of 16,79,,8,Colombia,18827,C. Sánchez,2491.0,M. Uribe,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,C. Sánchez,M. Uribe,,,76-90,False,True,False,False,False
135768,2018,Round of 16,81,,10,England,172,D. Alli,175.0,E. Dier,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Alli,E. Dier,,,76-90,False,True,False,False,True
135768,2018,Round of 16,88,,8,Colombia,6005,J. Quintero,2493.0,L. Muriel,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,J. Quintero,L. Muriel,,,76-90,False,True,False,False,True
135768,2018,Round of 16,88,,10,England,645,R. Sterling,18788.0,J. Vardy,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. Sterling,J. Vardy,,,76-90,False,True,False,False,True
135768,2018,Round of 16,90,3.0,8,Colombia,2484,Y. Mina,866.0,J. Cuadrado,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,True,True
135768,2018,Round of 16,102,,10,England,894,A. Young,167.0,D. Rose,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Young,D. Rose,,,91-105,False,False,True,False,True
135768,2018,Round of 16,113,,10,England,627,K. Walker,909.0,M. Rashford,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,K. Walker,M. Rashford,,,91-105,False,False,True,False,True
135768,2018,Round of 16,116,,8,Colombia,30,S. Arias,1634.0,C. Zapata,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,S. Arias,C. Zapata,,,91-105,False,False,True,False,True
135768,2018,Round of 16,118,,8,Colombia,866,Juan Cuadrado,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,91-105,False,False,True,False,True
135768,2018,Round of 16,120,1.0,8,Colombia,119,R. Falcao,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,2.0,10,England,184,H. Kane,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,3.0,8,Colombia,866,J. Cuadrado,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,4.0,10,England,909,M. Rashford,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,5.0,8,Colombia,2493,L. Muriel,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,6.0,10,England,292,J. Henderson,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,7.0,8,Colombia,2491,M. Uribe,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,8.0,10,England,169,K. Trippier,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,9.0,8,Colombia,1706,C. Bacca,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135768,2018,Round of 16,120,10.0,10,England,175,E. Dier,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135769,2018,Quarter-finals,33,,2,France,33,Lucas Hernández,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
135769,2018,Quarter-finals,38,,7,Uruguay,863,Rodrigo Bentancur,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
135769,2018,Quarter-finals,40,,2,France,742,R. Varane,56.0,A. Griezmann,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
135769,2018,Quarter-finals,59,,7,Uruguay,863,R. Bentancur,51612.0,C. Rodríguez,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. Bentancur,C. Rodríguez,,,46-60,False,True,False,False,False
135769,2018,Quarter-finals,59,,7,Uruguay,2617,C. Stuani,2615.0,M. Gómez,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,C. Stuani,M. Gómez,,,46-60,False,True,False,False,False
135769,2018,Quarter-finals,61,,2,France,56,A. Griezmann,519.0,C. Tolisso,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
135769,2018,Quarter-finals,69,,7,Uruguay,51612,Cristian Rodríguez,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,61-75,False,True,False,False,False
135769,2018,Quarter-finals,69,,2,France,278,Kylian Mbappé,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,61-75,False,True,False,False,False
135769,2018,Quarter-finals,73,,7,Uruguay,2614,N. Nández,94557.0,J. Urretaviscaya,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,N. Nández,J. Urretaviscaya,,,61-75,False,True,False,False,False
135769,2018,Quarter-finals,80,,2,France,519,C. Tolisso,780.0,S. Nzonzi,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,C. Tolisso,S. Nzonzi,,,76-90,False,True,False,False,True
135769,2018,Quarter-finals,88,,2,France,278,K. Mbappé,153.0,O. Dembélé,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,K. Mbappé,O. Dembélé,,,76-90,False,True,False,False,True
135769,2018,Quarter-finals,90,3.0,2,France,56,A. Griezmann,668.0,N. Fekir,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Griezmann,N. Fekir,,,76-90,False,True,False,True,True
135770,2018,Quarter-finals,13,,1,Belgium,640,Fernandinho,,,Goal,Own Goal,Own Goal,True,Own Goal,False,True,False,,,,,,,0-15,True,False,False,False,False
135770,2018,Quarter-finals,31,,1,Belgium,629,K. De Bruyne,907.0,R. Lukaku,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
135770,2018,Quarter-finals,46,,6,Brazil,2294,Willian,302.0,Roberto Firmino,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,Willian,Roberto Firmino,,,46-60,False,True,False,False,False
135770,2018,Quarter-finals,47,,1,Belgium,162,Toby Alderweireld,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
135770,2018,Quarter-finals,58,,6,Brazil,643,Gabriel Jesus,865.0,Douglas Costa,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,Gabriel Jesus,Douglas Costa,,,46-60,False,True,False,False,False
135770,2018,Quarter-finals,71,,1,Belgium,264,Thomas Meunier,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135770,2018,Quarter-finals,73,,6,Brazil,12719,Paulinho,12666.0,Renato Augusto,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Paulinho,Renato Augusto,,,61-75,False,True,False,False,False
135770,2018,Quarter-finals,76,,6,Brazil,12666,Renato Augusto,147.0,Philippe Coutinho,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,False
135770,2018,Quarter-finals,83,,1,Belgium,106,N. Chadli,140.0,T. Vermaelen,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,N. Chadli,T. Vermaelen,,,76-90,False,True,False,False,True
135770,2018,Quarter-finals,85,,6,Brazil,640,Fernandinho,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
135770,2018,Quarter-finals,87,,1,Belgium,907,R. Lukaku,2926.0,Y. Tielemans,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. Lukaku,Y. Tielemans,,,76-90,False,True,False,False,True
135770,2018,Quarter-finals,90,,6,Brazil,2411,Fagner,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
135771,2018,Quarter-finals,30,,10,England,2935,H. Maguire,894.0,A. Young,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
135771,2018,Quarter-finals,58,,10,England,172,D. Alli,900.0,J. Lingard,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
135771,2018,Quarter-finals,65,,5,Sweden,1152,E. Forsberg,19319.0,M. Olsson,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,E. Forsberg,M. Olsson,,,61-75,False,True,False,False,False
135771,2018,Quarter-finals,65,,5,Sweden,6868,O. Toivonen,47371.0,J. Guidetti,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,O. Toivonen,J. Guidetti,,,61-75,False,True,False,False,False
135771,2018,Quarter-finals,77,,10,England,172,D. Alli,630.0,F. Delph,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Alli,F. Delph,,,76-90,False,True,False,False,False
135771,2018,Quarter-finals,85,,5,Sweden,2855,E. Krafth,19124.0,P. Jansson,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,E. Krafth,P. Jansson,,,76-90,False,True,False,False,True
135771,2018,Quarter-finals,85,,10,England,292,J. Henderson,175.0,E. Dier,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,J. Henderson,E. Dier,,,76-90,False,True,False,False,True
135771,2018,Quarter-finals,87,,10,England,2935,Harry Maguire,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Time wasting,76-90,False,True,False,False,True
135771,2018,Quarter-finals,88,,5,Sweden,47371,John Guidetti,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,76-90,False,True,False,False,True
135771,2018,Quarter-finals,90,,5,Sweden,2859,Sebastian Larsson,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
135771,2018,Quarter-finals,90,1.0,10,England,645,R. Sterling,909.0,M. Rashford,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,R. Sterling,M. Rashford,,,76-90,False,True,False,True,True
135772,2018,Quarter-finals,31,,4,Russia,923,D. Cheryshev,1223.0,A. Dzyuba,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
135772,2018,Quarter-finals,35,,3,Croatia,287,Dejan Lovren,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
135772,2018,Quarter-finals,38,,3,Croatia,1633,Ivan Strinić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
135772,2018,Quarter-finals,39,,3,Croatia,726,A. Kramarić,878.0,M. Mandžukić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,31-45,True,False,False,False,False
135772,2018,Quarter-finals,54,,4,Russia,53687,A. Samedov,1210.0,A. Erokhin,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,A. Samedov,A. Erokhin,,,46-60,False,True,False,False,False
135772,2018,Quarter-finals,63,,3,Croatia,207,I. Perišić,201.0,M. Brozović,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,I. Perišić,M. Brozović,,,61-75,False,True,False,False,False
135772,2018,Quarter-finals,67,,4,Russia,923,D. Cheryshev,493.0,F. Smolov,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,D. Cheryshev,F. Smolov,,,61-75,False,True,False,False,False
135772,2018,Quarter-finals,74,,3,Croatia,1633,I. Strinić,2166.0,J. Pivarić,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,I. Strinić,J. Pivarić,,,61-75,False,True,False,False,False
135772,2018,Quarter-finals,79,,4,Russia,1223,A. Dzyuba,2081.0,Y. Gazinskiy,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Dzyuba,Y. Gazinskiy,,,76-90,False,True,False,False,False
135772,2018,Quarter-finals,88,,3,Croatia,726,A. Kramarić,2291.0,M. Kovačić,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,A. Kramarić,M. Kovačić,,,76-90,False,True,False,False,True
135772,2018,Quarter-finals,97,,3,Croatia,199,Š. Vrsaljko,468.0,V. Ćorluka,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,Š. Vrsaljko,V. Ćorluka,,,91-105,False,False,True,False,True
135772,2018,Quarter-finals,100,,3,Croatia,1986,D. Vida,754.0,L. Modrić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,91-105,False,False,True,False,True
135772,2018,Quarter-finals,102,,3,Croatia,1986,Domagoj Vida,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,91-105,False,False,True,False,True
135772,2018,Quarter-finals,102,,4,Russia,109,A. Golovin,835.0,A. Dzagoev,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,A. Golovin,A. Dzagoev,,,91-105,False,False,True,False,True
135772,2018,Quarter-finals,109,,4,Russia,2081,Yuri Gazinskiy,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,91-105,False,False,True,False,True
135772,2018,Quarter-finals,114,,3,Croatia,2166,Josip Pivarić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Handball,91-105,False,False,True,False,True
135772,2018,Quarter-finals,115,,4,Russia,827,M. Fernandes,835.0,A. Dzagoev,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,91-105,False,False,True,False,True
135772,2018,Quarter-finals,120,1.0,4,Russia,493,F. Smolov,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,2.0,3,Croatia,201,M. Brozović,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,3.0,4,Russia,835,A. Dzagoev,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,4.0,3,Croatia,2291,M. Kovačić,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,5.0,4,Russia,827,M. Fernandes,,,Goal,Missed Penalty,Missed Penalty,False,,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,6.0,4,Russia,104575,S. Ignashevich,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,7.0,3,Croatia,754,L. Modrić,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,8.0,3,Croatia,1986,D. Vida,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,9.0,4,Russia,1212,D. Kuzyaev,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135772,2018,Quarter-finals,120,10.0,3,Croatia,149,I. Rakitić,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,91-105,False,False,True,True,True
135773,2018,Semi-finals,51,,2,France,139,S. Umtiti,56.0,A. Griezmann,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,46-60,False,True,False,False,False
135773,2018,Semi-finals,60,,1,Belgium,2921,M. Dembélé,332.0,D. Mertens,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,M. Dembélé,D. Mertens,,,46-60,False,True,False,False,False
135773,2018,Semi-finals,63,,1,Belgium,2296,Eden Hazard,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135773,2018,Semi-finals,71,,1,Belgium,162,Toby Alderweireld,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,61-75,False,True,False,False,False
135773,2018,Semi-finals,80,,1,Belgium,12753,M. Fellaini,2923.0,Y. Carrasco,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,M. Fellaini,Y. Carrasco,,,76-90,False,True,False,False,True
135773,2018,Semi-finals,85,,2,France,2295,O. Giroud,780.0,S. Nzonzi,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,O. Giroud,S. Nzonzi,,,76-90,False,True,False,False,True
135773,2018,Semi-finals,86,,2,France,869,B. Matuidi,519.0,C. Tolisso,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,B. Matuidi,C. Tolisso,,,76-90,False,True,False,False,True
135773,2018,Semi-finals,87,,2,France,2290,N'Golo Kanté,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,76-90,False,True,False,False,True
135773,2018,Semi-finals,90,,2,France,278,Kylian Mbappé,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Time wasting,76-90,False,True,False,False,True
135773,2018,Semi-finals,90,,1,Belgium,170,Jan Vertonghen,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,76-90,False,True,False,False,True
135773,2018,Semi-finals,90,1.0,1,Belgium,106,N. Chadli,2927.0,M. Batshuayi,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,N. Chadli,M. Batshuayi,,,76-90,False,True,False,True,True
135774,2018,Semi-finals,5,,10,England,169,K. Trippier,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,0-15,True,False,False,False,False
135774,2018,Semi-finals,48,,3,Croatia,878,Mario Mandžukić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Argument,46-60,False,True,False,False,False
135774,2018,Semi-finals,54,,10,England,627,Kyle Walker,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Time wasting,46-60,False,True,False,False,False
135774,2018,Semi-finals,68,,3,Croatia,207,I. Perišić,199.0,Š. Vrsaljko,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
135774,2018,Semi-finals,74,,10,England,645,R. Sterling,909.0,M. Rashford,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,R. Sterling,M. Rashford,,,61-75,False,True,False,False,False
135774,2018,Semi-finals,90,,10,England,894,A. Young,167.0,D. Rose,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,A. Young,D. Rose,,,76-90,False,True,False,False,True
135774,2018,Semi-finals,95,,3,Croatia,1633,I. Strinić,2166.0,J. Pivarić,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,I. Strinić,J. Pivarić,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,96,,3,Croatia,1831,Ante Rebić,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,91-105,False,False,True,False,True
135774,2018,Semi-finals,97,,10,England,292,J. Henderson,175.0,E. Dier,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,J. Henderson,E. Dier,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,101,,3,Croatia,1831,A. Rebić,726.0,A. Kramarić,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,A. Rebić,A. Kramarić,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,109,,3,Croatia,878,M. Mandžukić,207.0,I. Perišić,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,112,,10,England,627,K. Walker,18788.0,J. Vardy,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,K. Walker,J. Vardy,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,115,,3,Croatia,878,M. Mandžukić,468.0,V. Ćorluka,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,M. Mandžukić,V. Ćorluka,,,91-105,False,False,True,False,True
135774,2018,Semi-finals,119,,3,Croatia,754,L. Modrić,1850.0,M. Badelj,Substitution,Substitution 4,Substitution,False,,False,False,False,,4.0,L. Modrić,M. Badelj,,,91-105,False,False,True,False,True
135775,2018,3rd Place Final,4,,1,Belgium,264,T. Meunier,106.0,N. Chadli,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,0-15,True,False,False,False,False
135775,2018,3rd Place Final,39,,1,Belgium,106,N. Chadli,140.0,T. Vermaelen,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,N. Chadli,T. Vermaelen,,,31-45,True,False,False,False,False
135775,2018,3rd Place Final,46,,10,England,167,D. Rose,900.0,J. Lingard,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,D. Rose,J. Lingard,,,46-60,False,True,False,False,False
135775,2018,3rd Place Final,46,,10,England,645,R. Sterling,909.0,M. Rashford,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. Sterling,M. Rashford,,,46-60,False,True,False,False,False
135775,2018,3rd Place Final,52,,10,England,626,John Stones,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,46-60,False,True,False,False,False
135775,2018,3rd Place Final,60,,1,Belgium,907,R. Lukaku,332.0,D. Mertens,Substitution,Substitution 2,Substitution,False,,False,False,False,,2.0,R. Lukaku,D. Mertens,,,46-60,False,True,False,False,False
135775,2018,3rd Place Final,76,,10,England,2935,Harry Maguire,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,76-90,False,True,False,False,False
135775,2018,3rd Place Final,78,,1,Belgium,2926,Y. Tielemans,2921.0,M. Dembélé,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,Y. Tielemans,M. Dembélé,,,76-90,False,True,False,False,False
135775,2018,3rd Place Final,82,,1,Belgium,2296,E. Hazard,629.0,K. De Bruyne,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,76-90,False,True,False,False,True
135775,2018,3rd Place Final,84,,10,England,2292,R. Loftus-Cheek,172.0,D. Alli,Substitution,Substitution 3,Substitution,False,,False,False,False,,3.0,R. Loftus-Cheek,D. Alli,,,76-90,False,True,False,False,True
135775,2018,3rd Place Final,90,,1,Belgium,20,Axel Witsel,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,,76-90,False,True,False,False,True
135776,2018,Final,18,,2,France,878,M. Mandžukić,,,Goal,Own Goal,Own Goal,True,Own Goal,False,True,False,,,,,,,16-30,True,False,False,False,False
135776,2018,Final,27,,2,France,2290,N'Golo Kanté,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,16-30,True,False,False,False,False
135776,2018,Final,28,,3,Croatia,207,I. Perišić,1986.0,D. Vida,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,16-30,True,False,False,False,False
135776,2018,Final,38,,2,France,56,A. Griezmann,,,Goal,Penalty,Penalty Goal,True,Penalty,True,False,False,,,,,,,31-45,True,False,False,False,False
135776,2018,Final,41,,2,France,33,Lucas Hernández,,,Card,Yellow Card,Yellow Card,False,,False,False,False,Yellow,,,,,Foul,31-45,True,False,False,False,False
135776,2018,Final,55,,2,France,2290,N. Kanté,780.0,S. Nzonzi,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,N. Kanté,S. Nzonzi,,,46-60,False,True,False,False,False
135776,2018,Final,59,,2,France,904,P. Pogba,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,46-60,False,True,False,False,False
135776,2018,Final,65,,2,France,278,K. Mbappé,33.0,L. Hernández,Goal,Normal Goal,Normal Goal,True,Normal,False,False,True,,,,,,,61-75,False,True,False,False,False
135776,2018,Final,69,,3,Croatia,878,M. Mandžukić,,,Goal,Normal Goal,Normal Goal,True,Normal,False,False,False,,,,,,,61-75,False,True,False,False,False
135776,2018,Final,71,,3,Croatia,1831,A. Rebić,726.0,A. Kramarić,Substitution,Substitution 1,Substitution,False,,False,False,False,,1.0,A. Rebić,A. Kramarić,,,61-75,False,True,False,False,False
