fixture_id,world_cup_year,date,round,venue_name,venue_city,referee,status,status_long,elapsed_minutes,home_team_id,home_team_name,home_team_winner,away_team_id,away_team_name,away_team_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,extratime_home,extratime_away,went_to_extra_time,penalty_home,penalty_away,went_to_penalties,day_of_week,match_month,match_hour,is_group_stage,is_knockout,total_goals,goal_difference,home_goal_diff,match_result,decided_by_penalties,decided_by_extra_time,decided_in_regular_time,is_high_scoring,is_clean_sheet_home,is_clean_sheet_away
135773,2018,2018-07-10T18:00:00+00:00,Semi-finals,Saint-Petersburg Stadium,St. Petersburg,A. Cunha,FT,Match Finished,90,2,France,True,1,Belgium,False,1,0,0,0,1,0,,,False,,,False,Tuesday,7,18,False,True,1,1,1,home_win,False,False,True,False,True,False
135774,2018,2018-07-11T18:00:00+00:00,Semi-finals,Stadion Luzhniki,Moskva,C. Çakιr,AET,Match Finished,120,3,Croatia,True,10,England,False,2,1,0,1,1,1,1.0,0.0,True,,,False,Wednesday,7,18,False,True,3,1,1,home_win,False,True,False,False,False,False
135775,2018,2018-07-14T14:00:00+00:00,3rd Place Final,Saint-Petersburg Stadium,St. Petersburg,A. Faghani,FT,Match Finished,90,1,Belgium,True,10,England,False,2,0,1,0,2,0,,,False,,,False,Saturday,7,14,False,True,2,2,2,home_win,False,False,True,False,True,False
135776,2018,2018-07-15T15:00:00+00:00,Final,Stadion Luzhniki,Moskva,N. Pitana,FT,Match Finished,90,2,France,True,3,Croatia,False,4,2,2,1,4,2,,,False,,,False,Sunday,7,15,False,True,6,2,2,home_win,False,False,True,True,False,False
855736,2022,2022-11-20T16:00:00+00:00,Group Stage - 1,Al Bayt Stadium,Al Khor,D. Orsato,FT,Match Finished,90,1569,Qatar,False,2382,Ecuador,True,0,2,0,2,0,2,,,False,,,False,Sunday,11,16,True,False,2,2,-2,away_win,False,False,True,False,False,True
855735,2022,2022-11-21T13:00:00+00:00,Group Stage - 1,Khalifa International Stadium,Ar-Rayyan,Raphael Claus,FT,Match Finished,90,10,England,True,22,Iran,False,6,2,3,0,6,2,,,False,,,False,Monday,11,13,True,False,8,4,4,home_win,False,False,True,True,False,False
855734,2022,2022-11-21T16:00:00+00:00,Group Stage - 1,Al Thumama Stadium,Doha,Wilton Pereira Sampaio,FT,Match Finished,90,13,Senegal,False,1118,Netherlands,True,0,2,0,0,0,2,,,False,,,False,Monday,11,16,True,False,2,2,-2,away_win,False,False,True,False,False,True
866681,2022,2022-11-21T19:00:00+00:00,Group Stage - 1,Ahmad bin Ali Stadium,Al-Rayyan,Abdulrahman Al Jassim,FT,Match Finished,90,2384,USA,False,767,Wales,False,1,1,1,0,1,1,,,False,,,False,Monday,11,19,True,False,2,0,0,draw,False,False,True,False,False,False
855737,2022,2022-11-22T10:00:00+00:00,Group Stage - 1,Lusail Iconic Stadium,Lusail,S. Vinčić,FT,Match Finished,90,26,Argentina,False,23,Saudi Arabia,True,1,2,1,0,1,2,,,False,,,False,Tuesday,11,10,True,False,3,1,-1,away_win,False,False,True,False,False,False
855738,2022,2022-11-22T13:00:00+00:00,Group Stage - 1,Education City Stadium,Ar-Rayyan,C. Ramos,FT,Match Finished,90,21,Denmark,False,28,Tunisia,False,0,0,0,0,0,0,,,False,,,False,Tuesday,11,13,True,False,0,0,0,draw,False,False,True,False,True,True
855739,2022,2022-11-22T16:00:00+00:00,Group Stage - 1,Stadium 974,Doha,C. Beath,FT,Match Finished,90,16,Mexico,False,24,Poland,False,0,0,0,0,0,0,,,False,,,False,Tuesday,11,16,True,False,0,0,0,draw,False,False,True,False,True,True
871850,2022,2022-11-22T19:00:00+00:00,Group Stage - 1,Al Janoub Stadium,Al Wakrah,V. Gomes,FT,Match Finished,90,2,France,True,20,Australia,False,4,1,2,1,4,1,,,False,,,False,Tuesday,11,19,True,False,5,3,3,home_win,False,False,True,True,False,False
855740,2022,2022-11-23T10:00:00+00:00,Group Stage - 1,Al Bayt Stadium,Al Khor,F. Rapallini,FT,Match Finished,90,31,Morocco,False,3,Croatia,False,0,0,0,0,0,0,,,False,,,False,Wednesday,11,10,True,False,0,0,0,draw,False,False,True,False,True,True
855741,2022,2022-11-23T13:00:00+00:00,Group Stage - 1,Khalifa International Stadium,Ar-Rayyan,Ivan Cisneros,FT,Match Finished,90,25,Germany,False,12,Japan,True,1,2,1,0,1,2,,,False,,,False,Wednesday,11,13,True,False,3,1,-1,away_win,False,False,True,False,False,False
871851,2022,2022-11-23T16:00:00+00:00,Group Stage - 1,Al Thumama Stadium,Doha,Mohamed Abdulla Hassan Mohd,FT,Match Finished,90,9,Spain,True,29,Costa Rica,False,7,0,3,0,7,0,,,False,,,False,Wednesday,11,16,True,False,7,7,7,home_win,False,False,True,True,True,False
855742,2022,2022-11-23T19:00:00+00:00,Group Stage - 1,Ahmad bin Ali Stadium,Al-Rayyan,J. Sikazwe,FT,Match Finished,90,1,Belgium,True,5529,Canada,False,1,0,1,0,1,0,,,False,,,False,Wednesday,11,19,True,False,1,1,1,home_win,False,False,True,False,True,False
855743,2022,2022-11-24T10:00:00+00:00,Group Stage - 1,Al Janoub Stadium,Al Wakrah,F. Tello,FT,Match Finished,90,15,Switzerland,True,1530,Cameroon,False,1,0,0,0,1,0,,,False,,,False,Thursday,11,10,True,False,1,1,1,home_win,False,False,True,False,True,False
855744,2022,2022-11-24T13:00:00+00:00,Group Stage - 1,Education City Stadium,Ar-Rayyan,C. Turpin,FT,Match Finished,90,7,Uruguay,False,17,South Korea,False,0,0,0,0,0,0,,,False,,,False,Thursday,11,13,True,False,0,0,0,draw,False,False,True,False,True,True
855745,2022,2022-11-24T16:00:00+00:00,Group Stage - 1,Stadium 974,Doha,I. Elfath,FT,Match Finished,90,27,Portugal,True,1504,Ghana,False,3,2,0,0,3,2,,,False,,,False,Thursday,11,16,True,False,5,1,1,home_win,False,False,True,True,False,False
855746,2022,2022-11-24T19:00:00+00:00,Group Stage - 1,Lusail Iconic Stadium,Lusail,A. Faghani,FT,Match Finished,90,6,Brazil,True,14,Serbia,False,2,0,0,0,2,0,,,False,,,False,Thursday,11,19,True,False,2,2,2,home_win,False,False,True,False,True,False
866682,2022,2022-11-25T10:00:00+00:00,Group Stage - 2,Ahmad bin Ali Stadium,Al-Rayyan,M. Escobar,FT,Match Finished,90,767,Wales,False,22,Iran,True,0,2,0,0,0,2,,,False,,,False,Friday,11,10,True,False,2,2,-2,away_win,False,False,True,False,False,True
855747,2022,2022-11-25T13:00:00+00:00,Group Stage - 2,Al Thumama Stadium,Doha,Antonio Mateu,FT,Match Finished,90,1569,Qatar,False,13,Senegal,True,1,3,0,1,1,3,,,False,,,False,Friday,11,13,True,False,4,2,-2,away_win,False,False,True,True,False,False
855748,2022,2022-11-25T16:00:00+00:00,Group Stage - 2,Khalifa International Stadium,Ar-Rayyan,M. Ghorbal,FT,Match Finished,90,1118,Netherlands,False,2382,Ecuador,False,1,1,1,0,1,1,,,False,,,False,Friday,11,16,True,False,2,0,0,draw,False,False,True,False,False,False
855749,2022,2022-11-25T19:00:00+00:00,Group Stage - 2,Al Bayt Stadium,Al Khor,J. Valenzuela,FT,Match Finished,90,10,England,False,2384,USA,False,0,0,0,0,0,0,,,False,,,False,Friday,11,19,True,False,0,0,0,draw,False,False,True,False,True,True
871852,2022,2022-11-26T10:00:00+00:00,Group Stage - 2,Al Janoub Stadium,Al Wakrah,D. Siebert,FT,Match Finished,90,28,Tunisia,False,20,Australia,True,0,1,0,1,0,1,,,False,,,False,Saturday,11,10,True,False,1,1,-1,away_win,False,False,True,False,False,True
855750,2022,2022-11-26T13:00:00+00:00,Group Stage - 2,Education City Stadium,Ar-Rayyan,Wilton Pereira Sampaio,FT,Match Finished,90,24,Poland,True,23,Saudi Arabia,False,2,0,1,0,2,0,,,False,,,False,Saturday,11,13,True,False,2,2,2,home_win,False,False,True,False,True,False
855751,2022,2022-11-26T16:00:00+00:00,Group Stage - 2,Stadium 974,Doha,S. Marciniak,FT,Match Finished,90,2,France,True,21,Denmark,False,2,1,0,0,2,1,,,False,,,False,Saturday,11,16,True,False,3,1,1,home_win,False,False,True,False,False,False
855752,2022,2022-11-26T19:00:00+00:00,Group Stage - 2,Lusail Iconic Stadium,Lusail,D. Orsato,FT,Match Finished,90,26,Argentina,True,16,Mexico,False,2,0,0,0,2,0,,,False,,,False,Saturday,11,19,True,False,2,2,2,home_win,False,False,True,False,True,False
871853,2022,2022-11-27T10:00:00+00:00,Group Stage - 2,Ahmad bin Ali Stadium,Al-Rayyan,M. Oliver,FT,Match Finished,90,12,Japan,False,29,Costa Rica,True,0,1,0,0,0,1,,,False,,,False,Sunday,11,10,True,False,1,1,-1,away_win,False,False,True,False,False,True
855753,2022,2022-11-27T13:00:00+00:00,Group Stage - 2,Al Thumama Stadium,Doha,C. Ramos,FT,Match Finished,90,1,Belgium,False,31,Morocco,True,0,2,0,0,0,2,,,False,,,False,Sunday,11,13,True,False,2,2,-2,away_win,False,False,True,False,False,True
855754,2022,2022-11-27T16:00:00+00:00,Group Stage - 2,Khalifa International Stadium,Ar-Rayyan,A. Matonte,FT,Match Finished,90,3,Croatia,True,5529,Canada,False,4,1,2,1,4,1,,,False,,,False,Sunday,11,16,True,False,5,3,3,home_win,False,False,True,True,False,False
855755,2022,2022-11-27T19:00:00+00:00,Group Stage - 2,Al Bayt Stadium,Al Khor,D. Makkelie,FT,Match Finished,90,9,Spain,False,25,Germany,False,1,1,0,0,1,1,,,False,,,False,Sunday,11,19,True,False,2,0,0,draw,False,False,True,False,False,False
855756,2022,2022-11-28T10:00:00+00:00,Group Stage - 2,Al Janoub Stadium,Al Wakrah,Mohamed Abdulla Hassan Mohd,FT,Match Finished,90,1530,Cameroon,False,14,Serbia,False,3,3,1,2,3,3,,,False,,,False,Monday,11,10,True,False,6,0,0,draw,False,False,True,True,False,False
855757,2022,2022-11-28T13:00:00+00:00,Group Stage - 2,Education City Stadium,Ar-Rayyan,A. Taylor,FT,Match Finished,90,17,South Korea,False,1504,Ghana,True,2,3,0,2,2,3,,,False,,,False,Monday,11,13,True,False,5,1,-1,away_win,False,False,True,True,False,False
855758,2022,2022-11-28T16:00:00+00:00,Group Stage - 2,Stadium 974,Doha,Ivan Cisneros,FT,Match Finished,90,6,Brazil,True,15,Switzerland,False,1,0,0,0,1,0,,,False,,,False,Monday,11,16,True,False,1,1,1,home_win,False,False,True,False,True,False
855759,2022,2022-11-28T19:00:00+00:00,Group Stage - 2,Lusail Iconic Stadium,Lusail,A. Faghani,FT,Match Finished,90,27,Portugal,True,7,Uruguay,False,2,0,0,0,2,0,,,False,,,False,Monday,11,19,True,False,2,2,2,home_win,False,False,True,False,True,False
855760,2022,2022-11-29T15:00:00+00:00,Group Stage - 3,Al Bayt Stadium,Al Khor,B. Gassama,FT,Match Finished,90,1118,Netherlands,True,1569,Qatar,False,2,0,1,0,2,0,,,False,,,False,Tuesday,11,15,True,False,2,2,2,home_win,False,False,True,False,True,False
855761,2022,2022-11-29T15:00:00+00:00,Group Stage - 3,Khalifa International Stadium,Ar-Rayyan,C. Turpin,FT,Match Finished,90,2382,Ecuador,False,13,Senegal,True,1,2,0,1,1,2,,,False,,,False,Tuesday,11,15,True,False,3,1,-1,away_win,False,False,True,False,False,False
855762,2022,2022-11-29T19:00:00+00:00,Group Stage - 3,Al Thumama Stadium,Doha,Antonio Mateu,FT,Match Finished,90,22,Iran,False,2384,USA,True,0,1,0,1,0,1,,,False,,,False,Tuesday,11,19,True,False,1,1,-1,away_win,False,False,True,False,False,True
866683,2022,2022-11-29T19:00:00+00:00,Group Stage - 3,Ahmad bin Ali Stadium,Al-Rayyan,S. Vinčić,FT,Match Finished,90,767,Wales,False,10,England,True,0,3,0,0,0,3,,,False,,,False,Tuesday,11,19,True,False,3,3,-3,away_win,False,False,True,False,False,True
871854,2022,2022-11-30T15:00:00+00:00,Group Stage - 3,Al Janoub Stadium,Al Wakrah,M. Ghorbal,FT,Match Finished,90,20,Australia,True,21,Denmark,False,1,0,0,0,1,0,,,False,,,False,Wednesday,11,15,True,False,1,1,1,home_win,False,False,True,False,True,False
855763,2022,2022-11-30T15:00:00+00:00,Group Stage - 3,Education City Stadium,Ar-Rayyan,M. Conger,FT,Match Finished,90,28,Tunisia,True,2,France,False,1,0,0,0,1,0,,,False,,,False,Wednesday,11,15,True,False,1,1,1,home_win,False,False,True,False,True,False
855765,2022,2022-11-30T19:00:00+00:00,Group Stage - 3,Lusail Iconic Stadium,Lusail,M. Oliver,FT,Match Finished,90,23,Saudi Arabia,False,16,Mexico,True,1,2,0,0,1,2,,,False,,,False,Wednesday,11,19,True,False,3,1,-1,away_win,False,False,True,False,False,False
855764,2022,2022-11-30T19:00:00+00:00,Group Stage - 3,Stadium 974,Doha,D. Makkelie,FT,Match Finished,90,24,Poland,False,26,Argentina,True,0,2,0,0,0,2,,,False,,,False,Wednesday,11,19,True,False,2,2,-2,away_win,False,False,True,False,False,True
855766,2022,2022-12-01T15:00:00+00:00,Group Stage - 3,Ahmad bin Ali Stadium,Al-Rayyan,A. Taylor,FT,Match Finished,90,3,Croatia,False,1,Belgium,False,0,0,0,0,0,0,,,False,,,False,Thursday,12,15,True,False,0,0,0,draw,False,False,True,False,True,True
855767,2022,2022-12-01T15:00:00+00:00,Group Stage - 3,Al Thumama Stadium,Doha,Raphael Claus,FT,Match Finished,90,5529,Canada,False,31,Morocco,True,1,2,1,2,1,2,,,False,,,False,Thursday,12,15,True,False,3,1,-1,away_win,False,False,True,False,False,False
855768,2022,2022-12-01T19:00:00+00:00,Group Stage - 3,Khalifa International Stadium,Ar-Rayyan,V. Gomes,FT,Match Finished,90,12,Japan,True,9,Spain,False,2,1,0,1,2,1,,,False,,,False,Thursday,12,19,True,False,3,1,1,home_win,False,False,True,False,False,False
871855,2022,2022-12-01T19:00:00+00:00,Group Stage - 3,Al Bayt Stadium,Al Khor,S. Frappart,FT,Match Finished,90,29,Costa Rica,False,25,Germany,True,2,4,0,1,2,4,,,False,,,False,Thursday,12,19,True,False,6,2,-2,away_win,False,False,True,True,False,False
855769,2022,2022-12-02T15:00:00+00:00,Group Stage - 3,Education City Stadium,Ar-Rayyan,F. Tello,FT,Match Finished,90,17,South Korea,True,27,Portugal,False,2,1,1,1,2,1,,,False,,,False,Friday,12,15,True,False,3,1,1,home_win,False,False,True,False,False,False
855770,2022,2022-12-02T15:00:00+00:00,Group Stage - 3,Al Janoub Stadium,Al Wakrah,D. Siebert,FT,Match Finished,90,1504,Ghana,False,7,Uruguay,True,0,2,0,2,0,2,,,False,,,False,Friday,12,15,True,False,2,2,-2,away_win,False,False,True,False,False,True
855772,2022,2022-12-02T19:00:00+00:00,Group Stage - 3,Stadium 974,Doha,F. Rapallini,FT,Match Finished,90,14,Serbia,False,15,Switzerland,True,2,3,2,2,2,3,,,False,,,False,Friday,12,19,True,False,5,1,-1,away_win,False,False,True,True,False,False
855771,2022,2022-12-02T19:00:00+00:00,Group Stage - 3,Lusail Iconic Stadium,Lusail,I. Elfath,FT,Match Finished,90,1530,Cameroon,True,6,Brazil,False,1,0,0,0,1,0,,,False,,,False,Friday,12,19,True,False,1,1,1,home_win,False,False,True,False,True,False
976533,2022,2022-12-03T15:00:00+00:00,Round of 16,Khalifa International Stadium,Ar-Rayyan,Wilton Pereira Sampaio,FT,Match Finished,90,1118,Netherlands,True,2384,USA,False,3,1,2,0,3,1,,,False,,,False,Saturday,12,15,False,True,4,2,2,home_win,False,False,True,True,False,False
976642,2022,2022-12-03T19:00:00+00:00,Round of 16,Ahmad bin Ali Stadium,Al-Rayyan,S. Marciniak,FT,Match Finished,90,26,Argentina,True,20,Australia,False,2,1,1,0,2,1,,,False,,,False,Saturday,12,19,False,True,3,1,1,home_win,False,False,True,False,False,False
976643,2022,2022-12-04T15:00:00+00:00,Round of 16,Al Thumama Stadium,Doha,J. Valenzuela,FT,Match Finished,90,2,France,True,24,Poland,False,3,1,1,0,3,1,,,False,,,False,Sunday,12,15,False,True,4,2,2,home_win,False,False,True,True,False,False
976534,2022,2022-12-04T19:00:00+00:00,Round of 16,Al Bayt Stadium,Al Khor,Ivan Cisneros,FT,Match Finished,90,10,England,True,13,Senegal,False,3,0,2,0,3,0,,,False,,,False,Sunday,12,19,False,True,3,3,3,home_win,False,False,True,False,True,False
977344,2022,2022-12-05T15:00:00+00:00,Round of 16,Al Janoub Stadium,Al Wakrah,I. Elfath,PEN,Match Finished,120,12,Japan,False,3,Croatia,True,1,1,1,0,1,1,0.0,0.0,True,1.0,3.0,True,Monday,12,15,False,True,2,0,0,draw,True,False,False,False,False,False
977705,2022,2022-12-05T19:00:00+00:00,Round of 16,Stadium 974,Doha,C. Turpin,FT,Match Finished,90,6,Brazil,True,17,South Korea,False,4,1,4,0,4,1,,,False,,,False,Monday,12,19,False,True,5,3,3,home_win,False,False,True,True,False,False
977345,2022,2022-12-06T15:00:00+00:00,Round of 16,Education City Stadium,Ar-Rayyan,F. Rapallini,PEN,Match Finished,120,31,Morocco,True,9,Spain,False,0,0,0,0,0,0,0.0,0.0,True,3.0,0.0,True,Tuesday,12,15,False,True,0,0,0,draw,True,False,False,False,True,True
977706,2022,2022-12-06T19:00:00+00:00,Round of 16,Lusail Iconic Stadium,Lusail,C. Ramos,FT,Match Finished,90,27,Portugal,True,15,Switzerland,False,6,1,2,0,6,1,,,False,,,False,Tuesday,12,19,False,True,7,5,5,home_win,False,False,True,True,False,False
978072,2022,2022-12-09T15:00:00+00:00,Quarter-finals,Education City Stadium,Ar-Rayyan,M. Oliver,PEN,Match Finished,120,3,Croatia,True,6,Brazil,False,1,1,0,0,0,0,1.0,1.0,True,4.0,2.0,True,Friday,12,15,False,True,2,0,0,draw,True,False,False,False,False,False
977794,2022,2022-12-09T19:00:00+00:00,Quarter-finals,Lusail Iconic Stadium,Lusail,Antonio Mateu,PEN,Match Finished,120,1118,Netherlands,False,26,Argentina,True,2,2,0,1,2,2,0.0,0.0,True,3.0,4.0,True,Friday,12,19,False,True,4,0,0,draw,True,False,False,True,False,False
978088,2022,2022-12-10T15:00:00+00:00,Quarter-finals,Al Thumama Stadium,Doha,F. Tello,FT,Match Finished,90,31,Morocco,True,27,Portugal,False,1,0,1,0,1,0,,,False,,,False,Saturday,12,15,False,True,1,1,1,home_win,False,False,True,False,True,False
978036,2022,2022-12-10T19:00:00+00:00,Quarter-finals,Al Bayt Stadium,Al Khor,Wilton Pereira Sampaio,FT,Match Finished,90,10,England,False,2,France,True,1,2,0,1,1,2,,,False,,,False,Saturday,12,19,False,True,3,1,-1,away_win,False,False,True,False,False,False
978279,2022,2022-12-13T19:00:00+00:00,Semi-finals,Lusail Iconic Stadium,Lusail,D. Orsato,FT,Match Finished,90,26,Argentina,True,3,Croatia,False,3,0,2,0,3,0,,,False,,,False,Tuesday,12,19,False,True,3,3,3,home_win,False,False,True,False,True,False
978488,2022,2022-12-14T19:00:00+00:00,Semi-finals,Al Bayt Stadium,Al Khor,C. Ramos,FT,Match Finished,90,2,France,True,31,Morocco,False,2,0,1,0,2,0,,,False,,,False,Wednesday,12,19,False,True,2,2,2,home_win,False,False,True,False,True,False
979138,2022,2022-12-17T15:00:00+00:00,3rd Place Final,Khalifa International Stadium,Ar-Rayyan,Abdulrahman Al Jassim,FT,Match Finished,90,3,Croatia,True,31,Morocco,False,2,1,2,1,2,1,,,False,,,False,Saturday,12,15,False,True,3,1,1,home_win,False,False,True,False,False,False
979139,2022,2022-12-18T15:00:00+00:00,Final,Lusail Iconic Stadium,Lusail,S. Marciniak,PEN,Match Finished,120,26,Argentina,True,2,France,False,3,3,2,0,2,2,1.0,1.0,True,4.0,2.0,True,Sunday,12,15,False,True,6,0,0,draw,True,False,False,True,False,False
