fixture_id,world_cup_year,round,time_elapsed,time_extra,team_id,team_name,player_id,player_name,assist_id,assist_name,event_type,event_detail,comments
135800,2018,Group Stage - 2,90,1.0,6,Brazil,147,Philippe Coutinho,643.0,Gabriel Jesus,Goal,Normal Goal,
135800,2018,Group Stage - 2,90,7.0,6,Brazil,276,Neymar,865.0,Douglas Costa,Goal,Normal Goal,
135801,2018,Group Stage - 2,44,,19,Nigeria,470,Bryan Idowu,,,Card,Yellow Card,Foul
135801,2018,Group Stage - 2,46,,19,Nigeria,470,B. Idowu,561.0,T. Ebuehi,subst,Substitution 1,
135801,2018,Group Stage - 2,49,,19,Nigeria,2779,A. Musa,1347.0,V. Moses,Goal,Normal Goal,
135801,2018,Group Stage - 2,65,,18,Iceland,2786,R. Sigurðsson,2361.0,S. Ingason,subst,Substitution 1,
135801,2018,Group Stage - 2,71,,18,Iceland,19623,J. Böðvarsson,2796.0,B. Sigurðarson,subst,Substitution 2,
135801,2018,Group Stage - 2,75,,19,Nigeria,2779,A. Musa,2772.0,K. Omeruo,Goal,Normal Goal,
135801,2018,Group Stage - 2,85,,19,Nigeria,2778,K. Iheanacho,12975.0,O. Ighalo,subst,Substitution 2,
135801,2018,Group Stage - 2,87,,18,Iceland,2792,A. Gunnarsson,2787.0,A. Skúlason,subst,Substitution 3,
135801,2018,Group Stage - 2,90,,19,Nigeria,2774,O. Etebo,1455.0,A. Iwobi,subst,Substitution 3,
135802,2018,Group Stage - 2,5,,14,Serbia,2825,A. Mitrović,554.0,D. Tadić,Goal,Normal Goal,
135802,2018,Group Stage - 2,33,,14,Serbia,1856,Sergej Milinković-Savić,,,Card,Yellow Card,Foul
135802,2018,Group Stage - 2,39,,14,Serbia,18852,Luka Milivojević,,,Card,Yellow Card,Foul
135802,2018,Group Stage - 2,45,,14,Serbia,902,Nemanja Matić,,,Card,Yellow Card,Foul
135802,2018,Group Stage - 2,46,,15,Switzerland,582,H. Seferović,1326.0,M. Gavranović,subst,Substitution 1,
135802,2018,Group Stage - 2,52,,15,Switzerland,1464,G. Xhaka,,,Goal,Normal Goal,
135802,2018,Group Stage - 2,65,,14,Serbia,1821,F. Kostić,2002.0,A. Ljajić,subst,Substitution 1,
135802,2018,Group Stage - 2,73,,15,Switzerland,30478,B. Džemaili,421.0,B. Embolo,subst,Substitution 2,
135802,2018,Group Stage - 2,81,,14,Serbia,18852,L. Milivojević,1920.0,N. Radonjić,subst,Substitution 2,
135802,2018,Group Stage - 2,87,,14,Serbia,2825,Aleksandar Mitrović,,,Card,Yellow Card,Argument
135802,2018,Group Stage - 2,90,,15,Switzerland,307,Xherdan Shaqiri,,,Card,Yellow Card,
135802,2018,Group Stage - 2,90,4.0,15,Switzerland,2811,S. Zuber,25643.0,J. Drmic,subst,Substitution 3,
135802,2018,Group Stage - 2,90,,15,Switzerland,307,X. Shaqiri,1326.0,M. Gavranović,Goal,Normal Goal,
135803,2018,Group Stage - 2,6,,1,Belgium,2296,E. Hazard,,,Goal,Penalty,
135803,2018,Group Stage - 2,14,,28,Tunisia,2957,Ferjani Sassi,,,Card,Yellow Card,Argument
135803,2018,Group Stage - 2,16,,1,Belgium,907,R. Lukaku,332.0,D. Mertens,Goal,Normal Goal,
135803,2018,Group Stage - 2,18,,28,Tunisia,2945,D. Bronn,22102.0,W. Khazri,Goal,Normal Goal,
135803,2018,Group Stage - 2,24,,28,Tunisia,2945,D. Bronn,16860.0,H. Nagguez,subst,Substitution 1,
135803,2018,Group Stage - 2,41,,28,Tunisia,2944,S. Ben Youssef,19286.0,Y. Benalouane,subst,Substitution 2,
135803,2018,Group Stage - 2,45,3.0,1,Belgium,907,R. Lukaku,264.0,T. Meunier,Goal,Normal Goal,
135803,2018,Group Stage - 2,51,,1,Belgium,2296,E. Hazard,162.0,T. Alderweireld,Goal,Normal Goal,
135803,2018,Group Stage - 2,59,,1,Belgium,907,R. Lukaku,12753.0,M. Fellaini,subst,Substitution 1,
135803,2018,Group Stage - 2,59,,28,Tunisia,2957,F. Sassi,2958.0,N. Sliti,subst,Substitution 3,
135803,2018,Group Stage - 2,68,,1,Belgium,2296,E. Hazard,2927.0,M. Batshuayi,subst,Substitution 2,
135803,2018,Group Stage - 2,86,,1,Belgium,332,D. Mertens,2926.0,Y. Tielemans,subst,Substitution 3,
135803,2018,Group Stage - 2,90,,1,Belgium,2927,M. Batshuayi,2926.0,Y. Tielemans,Goal,Normal Goal,
135803,2018,Group Stage - 2,90,3.0,28,Tunisia,22102,W. Khazri,16860.0,H. Nagguez,Goal,Normal Goal,
135804,2018,Group Stage - 2,26,,16,Mexico,51046,C. Vela,,,Goal,Penalty,
135804,2018,Group Stage - 2,58,,17,South Korea,2898,Young-Gwon Kim,,,Card,Yellow Card,Foul
135804,2018,Group Stage - 2,63,,17,South Korea,34380,Yong Lee,,,Card,Yellow Card,Foul
135804,2018,Group Stage - 2,64,,17,South Korea,2902,Ju Se-Jong,2914.0,Lee Seung-Woo,subst,Substitution 1,
135804,2018,Group Stage - 2,66,,16,Mexico,2886,J. Hernández,248.0,H. Lozano,Goal,Normal Goal,
135804,2018,Group Stage - 2,68,,16,Mexico,1573,A. Guardado,95475.0,R. Márquez,subst,Substitution 1,
135804,2018,Group Stage - 2,71,,16,Mexico,248,H. Lozano,389.0,J. Corona,subst,Substitution 2,
135804,2018,Group Stage - 2,72,,17,South Korea,2914,Seung-Woo Lee,,,Card,Yellow Card,Foul
135804,2018,Group Stage - 2,77,,17,South Korea,34392,Moon Seon-Min,2903.0,Jung Woo-Young,subst,Substitution 2,
135804,2018,Group Stage - 2,77,,16,Mexico,51046,C. Vela,105371.0,G. dos Santos,subst,Substitution 3,
135804,2018,Group Stage - 2,80,,17,South Korea,2903,Woo-Young Jung,,,Card,Yellow Card,Foul
135804,2018,Group Stage - 2,84,,17,South Korea,34548,Kim Min-Woo,2894.0,Hong Chul,subst,Substitution 3,
135804,2018,Group Stage - 2,90,3.0,17,South Korea,186,Son Heung-Min,2906.0,Lee Jae-Sung,Goal,Normal Goal,
135805,2018,Group Stage - 2,31,,25,Germany,416,S. Rudy,633.0,İ. Gündoğan,subst,Substitution 1,
135805,2018,Group Stage - 2,32,,5,Sweden,6868,O. Toivonen,2080.0,V. Claesson,Goal,Normal Goal,
135805,2018,Group Stage - 2,46,,25,Germany,267,J. Draxler,26314.0,M. Gómez,subst,Substitution 2,
135805,2018,Group Stage - 2,48,,25,Germany,25,M. Reus,26314.0,M. Gómez,Goal,Normal Goal,
135805,2018,Group Stage - 2,52,,5,Sweden,2858,Albin Ekdal,,,Card,Yellow Card,Foul
135805,2018,Group Stage - 2,71,,25,Germany,499,Jérôme Boateng,,,Card,Yellow Card,Foul
135805,2018,Group Stage - 2,74,,5,Sweden,2080,V. Claesson,2857.0,J. Durmaz,subst,Substitution 1,
135805,2018,Group Stage - 2,78,,5,Sweden,6868,O. Toivonen,47371.0,J. Guidetti,subst,Substitution 2,
135805,2018,Group Stage - 2,82,,25,Germany,499,Jérôme Boateng,,,Card,Yellow Card,Foul
135805,2018,Group Stage - 2,82,,25,Germany,499,Jérôme Boateng,,,Card,Red Card,Foul
135805,2018,Group Stage - 2,87,,25,Germany,24801,J. Hector,984.0,J. Brandt,subst,Substitution 3,
135805,2018,Group Stage - 2,90,,5,Sweden,2859,Sebastian Larsson,,,Card,Yellow Card,Foul
135805,2018,Group Stage - 2,90,,5,Sweden,2863,M. Berg,988.0,I. Thelin,subst,Substitution 3,
135805,2018,Group Stage - 2,90,5.0,25,Germany,752,T. Kroos,25.0,M. Reus,Goal,Normal Goal,
135806,2018,Group Stage - 2,8,,10,England,626,J. Stones,169.0,K. Trippier,Goal,Normal Goal,
135806,2018,Group Stage - 2,10,,11,Panama,2976,Armando Cooper,,,Card,Yellow Card,Foul
135806,2018,Group Stage - 2,22,,10,England,184,H. Kane,,,Goal,Penalty,
135806,2018,Group Stage - 2,23,,10,England,2292,Ruben Loftus-Cheek,,,Card,Yellow Card,Foul
135806,2018,Group Stage - 2,36,,10,England,900,J. Lingard,645.0,R. Sterling,Goal,Normal Goal,
135806,2018,Group Stage - 2,40,,10,England,626,J. Stones,,,Goal,Normal Goal,
135806,2018,Group Stage - 2,45,,11,Panama,2971,Fidel Escobar,,,Card,Yellow Card,Argument
135806,2018,Group Stage - 2,45,1.0,10,England,184,H. Kane,,,Goal,Penalty,
135806,2018,Group Stage - 2,62,,10,England,184,H. Kane,2292.0,R. Loftus-Cheek,Goal,Normal Goal,
135806,2018,Group Stage - 2,63,,10,England,184,H. Kane,18788.0,J. Vardy,subst,Substitution 1,
135806,2018,Group Stage - 2,63,,10,England,900,J. Lingard,630.0,F. Delph,subst,Substitution 2,
135806,2018,Group Stage - 2,63,,11,Panama,2977,A. Godoy,95091.0,R. Avila,subst,Substitution 1,
135806,2018,Group Stage - 2,69,,11,Panama,46855,E. Bárcenas,2981.0,A. Arroyo,subst,Substitution 2,
135806,2018,Group Stage - 2,69,,11,Panama,13212,G. Gómez,81687.0,F. Baloy,subst,Substitution 3,
135806,2018,Group Stage - 2,70,,10,England,169,K. Trippier,167.0,D. Rose,subst,Substitution 3,
135806,2018,Group Stage - 2,72,,11,Panama,2973,Michael Murillo,,,Card,Yellow Card,Foul
135806,2018,Group Stage - 2,78,,11,Panama,81687,F. Baloy,95091.0,R. Avila,Goal,Normal Goal,
135807,2018,Group Stage - 2,11,,13,Senegal,304,S. Mané,,,Goal,Normal Goal,
135807,2018,Group Stage - 2,34,,12,Japan,2600,T. Inui,440.0,Y. Nagatomo,Goal,Normal Goal,
135807,2018,Group Stage - 2,59,,13,Senegal,2216,M'Baye Niang,,,Card,Yellow Card,Foul
135807,2018,Group Stage - 2,65,,13,Senegal,2992,A. NDiaye,2991.0,C. Kouyaté,subst,Substitution 1,
135807,2018,Group Stage - 2,68,,12,Japan,2600,Takashi Inui,,,Card,Yellow Card,Foul
135807,2018,Group Stage - 2,71,,13,Senegal,141,M. Wagué,2216.0,M. Niang,Goal,Normal Goal,
135807,2018,Group Stage - 2,72,,12,Japan,1991,S. Kagawa,6857.0,K. Honda,subst,Substitution 1,
135807,2018,Group Stage - 2,75,,12,Japan,25379,G. Haraguchi,18787.0,S. Okazaki,subst,Substitution 2,
135807,2018,Group Stage - 2,78,,12,Japan,6857,K. Honda,2600.0,T. Inui,Goal,Normal Goal,
135807,2018,Group Stage - 2,81,,13,Senegal,451,P. NDiaye,2993.0,C. N'Doye,subst,Substitution 2,
135807,2018,Group Stage - 2,86,,13,Senegal,2216,M. Niang,19511.0,M. Diouf,subst,Substitution 3,
135807,2018,Group Stage - 2,87,,12,Japan,2600,T. Inui,2605.0,T. Usami,subst,Substitution 3,
135807,2018,Group Stage - 2,90,,12,Japan,1819,Makoto Hasebe,,,Card,Yellow Card,Foul
135807,2018,Group Stage - 2,90,,13,Senegal,2993,Cheikh N'Doye,,,Card,Yellow Card,Foul
135807,2018,Group Stage - 2,90,,13,Senegal,1264,Youssouf Sabaly,,,Card,Yellow Card,Foul
135808,2018,Group Stage - 2,32,,8,Colombia,13807,A. Aguilar,2491.0,M. Uribe,subst,Substitution 1,
135808,2018,Group Stage - 2,40,,8,Colombia,2484,Y. Mina,517.0,J. Rodríguez,Goal,Normal Goal,
135808,2018,Group Stage - 2,57,,24,Poland,3013,D. Kownacki,3012.0,K. Grosicki,subst,Substitution 1,
135808,2018,Group Stage - 2,61,,24,Poland,2999,Jan Bednarek,,,Card,Yellow Card,Foul
135808,2018,Group Stage - 2,70,,8,Colombia,119,R. Falcao,6005.0,J. Quintero,Goal,Normal Goal,
135808,2018,Group Stage - 2,72,,24,Poland,3000,B. Bereszyński,30817.0,Ł. Teodorczyk,subst,Substitution 2,
135808,2018,Group Stage - 2,73,,8,Colombia,6005,J. Quintero,2490.0,J. Lerma,subst,Substitution 2,
135808,2018,Group Stage - 2,75,,8,Colombia,866,J. Cuadrado,517.0,J. Rodríguez,Goal,Normal Goal,
135808,2018,Group Stage - 2,78,,8,Colombia,119,R. Falcao,1706.0,C. Bacca,subst,Substitution 3,
135808,2018,Group Stage - 2,80,,24,Poland,3004,M. Pazdan,97.0,K. Glik,subst,Substitution 3,
135808,2018,Group Stage - 2,85,,24,Poland,1068,Jacek Góralski,,,Card,Yellow Card,Foul
135809,2018,Group Stage - 3,9,,4,Russia,2081,Yuri Gazinskiy,,,Card,Yellow Card,Foul
135809,2018,Group Stage - 3,10,,7,Uruguay,157,L. Suárez,,,Goal,Normal Goal,
135809,2018,Group Stage - 3,23,,7,Uruguay,923,D. Cheryshev,,,Goal,Own Goal,
135809,2018,Group Stage - 3,28,,4,Russia,1206,Igor Smolnikov,,,Card,Yellow Card,Foul
135809,2018,Group Stage - 3,36,,4,Russia,1206,Igor Smolnikov,,,Card,Yellow Card,Foul
135809,2018,Group Stage - 3,36,,4,Russia,1206,Igor Smolnikov,,,Card,Red Card,Foul
135809,2018,Group Stage - 3,38,,4,Russia,923,D. Cheryshev,827.0,M. Fernandes,subst,Substitution 1,
135809,2018,Group Stage - 3,46,,4,Russia,2081,Y. Gazinskiy,1212.0,D. Kuzyaev,subst,Substitution 2,
135809,2018,Group Stage - 3,59,,7,Uruguay,863,Rodrigo Bentancur,,,Card,Yellow Card,Foul
135809,2018,Group Stage - 3,60,,4,Russia,484,A. Miranchuk,493.0,F. Smolov,subst,Substitution 3,
135809,2018,Group Stage - 3,63,,7,Uruguay,863,R. Bentancur,2612.0,G. De Arrascaeta,subst,Substitution 1,
135809,2018,Group Stage - 3,73,,7,Uruguay,2614,N. Nández,51612.0,C. Rodríguez,subst,Substitution 2,
135809,2018,Group Stage - 3,90,3.0,7,Uruguay,274,E. Cavani,2615.0,M. Gómez,subst,Substitution 3,
135809,2018,Group Stage - 3,90,,7,Uruguay,274,E. Cavani,,,Goal,Normal Goal,
135810,2018,Group Stage - 3,22,,32,Egypt,306,Mohamed Salah,16838.0,Abdalla El Said,Goal,Normal Goal,
135810,2018,Group Stage - 3,45,,32,Egypt,2653,Ali Gabr,,,Card,Yellow Card,Foul
135810,2018,Group Stage - 3,45,7.0,32,Egypt,16838,Abdalla El Said,2667.0,Amr Warda,subst,Substitution 1,
135810,2018,Group Stage - 3,45,6.0,23,Saudi Arabia,44341,Salman Al-Faraj,,,Goal,Penalty,
135810,2018,Group Stage - 3,64,,32,Egypt,16828,Marwan Mohsen,16821.0,Ramadan Sobhi,subst,Substitution 2,
135810,2018,Group Stage - 3,65,,23,Saudi Arabia,44347,Hattan Bahebri,44445.0,Mohanad Aseri,subst,Substitution 1,
135810,2018,Group Stage - 3,79,,23,Saudi Arabia,44617,Fahad Al Muwallad,44313.0,Yehya Al-Shehri,subst,Substitution 2,
135810,2018,Group Stage - 3,81,,32,Egypt,2664,Trézéguet,16861.0,Kahraba,subst,Substitution 3,
135810,2018,Group Stage - 3,86,,32,Egypt,16803,Ahmed Fathi,,,Card,Yellow Card,Foul
135810,2018,Group Stage - 3,90,5.0,23,Saudi Arabia,44340,Salem Al-Dawsari,44350.0,Abdullah Otayf,Goal,Normal Goal,
135812,2018,Group Stage - 3,14,,31,Morocco,2720,K. Boutaïb,,,Goal,Normal Goal,
135812,2018,Group Stage - 3,19,,9,Spain,745,Isco,33243.0,Andrés Iniesta,Goal,Normal Goal,
135812,2018,Group Stage - 3,21,,31,Morocco,2713,Karim El Ahmadi,,,Card,Yellow Card,Foul
135812,2018,Group Stage - 3,29,,31,Morocco,2719,Nordin Amrabat,,,Card,Yellow Card,Foul
135812,2018,Group Stage - 3,31,,31,Morocco,2712,Mbark Boussoufa,,,Card,Yellow Card,Argument
135812,2018,Group Stage - 3,31,,31,Morocco,2706,Manuel Da Costa,,,Card,Yellow Card,Foul
135812,2018,Group Stage - 3,63,,31,Morocco,445,Y. Belhanda,2715.0,F. Fajr,subst,Substitution 1,
135812,2018,Group Stage - 3,72,,31,Morocco,2720,K. Boutaïb,47422.0,Y. En-Nesyri,subst,Substitution 2,
135812,2018,Group Stage - 3,74,,9,Spain,54,Diego Costa,47445.0,Iago Aspas,subst,Substitution 1,
135812,2018,Group Stage - 3,74,,9,Spain,507,Thiago Alcântara,746.0,Asensio,subst,Substitution 2,
135812,2018,Group Stage - 3,81,,31,Morocco,47422,Y. En-Nesyri,2715.0,F. Fajr,Goal,Normal Goal,
135812,2018,Group Stage - 3,84,,9,Spain,634,David Silva,935.0,Rodrigo,subst,Substitution 3,
135812,2018,Group Stage - 3,85,,31,Morocco,548,H. Ziyech,44735.0,A. Bouhaddouz,subst,Substitution 3,
135812,2018,Group Stage - 3,88,,31,Morocco,2702,Munir,,,Card,Yellow Card,Time wasting
135812,2018,Group Stage - 3,90,,31,Morocco,9,Achraf Hakimi,,,Card,Yellow Card,Argument
135812,2018,Group Stage - 3,90,1.0,9,Spain,47445,Iago Aspas,733.0,Carvajal,Goal,Normal Goal,
135811,2018,Group Stage - 3,33,,27,Portugal,8,Raphaël Guerreiro,,,Card,Yellow Card,Foul
135811,2018,Group Stage - 3,45,,27,Portugal,1989,Ricardo Quaresma,114.0,Adrien Silva,Goal,Normal Goal,
135811,2018,Group Stage - 3,52,,22,Iran,2685,Ehsan Hajisafi,,,Card,Yellow Card,Argument
135811,2018,Group Stage - 3,54,,22,Iran,1221,Sardar Azmoun,,,Card,Yellow Card,Argument
135811,2018,Group Stage - 3,56,,22,Iran,2685,E. Hajsafi,2688.0,M. Mohammadi,subst,Substitution 1,
135811,2018,Group Stage - 3,64,,27,Portugal,1989,Ricardo Quaresma,,,Card,Yellow Card,Foul
135811,2018,Group Stage - 3,70,,22,Iran,2700,A. Jahanbakhsh,2699.0,S. Ghoddos,subst,Substitution 2,
135811,2018,Group Stage - 3,70,,27,Portugal,1989,Ricardo Quaresma,636.0,Bernardo Silva,subst,Substitution 1,
135811,2018,Group Stage - 3,76,,22,Iran,19614,S. Ezatolahi,2698.0,K. Ansarifard,subst,Substitution 3,
135811,2018,Group Stage - 3,83,,27,Portugal,874,Cristiano Ronaldo,,,Card,Yellow Card,Off the ball foul
135811,2018,Group Stage - 3,84,,27,Portugal,206,João Mário,2677.0,João Moutinho,subst,Substitution 2,
135811,2018,Group Stage - 3,90,,27,Portugal,190,Cédric Soares,,,Card,Yellow Card,Argument
135811,2018,Group Stage - 3,90,6.0,27,Portugal,2063,André Silva,925.0,Gonçalo Guedes,subst,Substitution 3,
135811,2018,Group Stage - 3,90,3.0,22,Iran,2698,K. Ansarifard,,,Goal,Penalty,
135814,2018,Group Stage - 3,10,,20,Australia,19189,Mile Jedinak,,,Card,Yellow Card,Foul
135814,2018,Group Stage - 3,18,,30,Peru,2426,A. Carrillo,10401.0,P. Guerrero,Goal,Normal Goal,
135814,2018,Group Stage - 3,45,,30,Peru,2434,Yoshimar Yotún,,,Card,Yellow Card,Foul
135814,2018,Group Stage - 3,46,,30,Peru,2434,Y. Yotún,35488.0,P. Aquino,subst,Substitution 1,
135814,2018,Group Stage - 3,50,,30,Peru,10401,P. Guerrero,,,Goal,Normal Goal,
135814,2018,Group Stage - 3,53,,20,Australia,48469,T. Jurić,77105.0,T. Cahill,subst,Substitution 1,
135814,2018,Group Stage - 3,58,,20,Australia,2754,R. Kruse,1121.0,D. Arzani,subst,Substitution 2,
135814,2018,Group Stage - 3,60,,20,Australia,1121,Daniel Arzani,,,Card,Yellow Card,Foul
135814,2018,Group Stage - 3,63,,30,Peru,2433,R. Tapia,50007.0,P. Hurtado,subst,Substitution 2,
135814,2018,Group Stage - 3,66,,20,Australia,1132,Tom Rogić,,,Card,Yellow Card,Foul
135814,2018,Group Stage - 3,72,,20,Australia,1132,T. Rogić,2749.0,J. Irvine,subst,Substitution 3,
135814,2018,Group Stage - 3,79,,30,Peru,50007,Paolo Hurtado,,,Card,Yellow Card,Foul
135814,2018,Group Stage - 3,79,,30,Peru,2426,A. Carrillo,2427.0,W. Cartagena,subst,Substitution 3,
135814,2018,Group Stage - 3,88,,20,Australia,2753,Mark Milligan,,,Card,Yellow Card,Foul
135813,2018,Group Stage - 3,45,,21,Denmark,2731,Zanka,,,Card,Yellow Card,Foul
135813,2018,Group Stage - 3,50,,2,France,33,L. Hernández,623.0,B. Mendy,subst,Substitution 1,
135813,2018,Group Stage - 3,60,,21,Denmark,47447,P. Sisto,1294.0,V. Fischer,subst,Substitution 1,
135813,2018,Group Stage - 3,68,,2,France,56,A. Griezmann,668.0,N. Fekir,subst,Substitution 2,
135813,2018,Group Stage - 3,75,,21,Denmark,1274,A. Cornelius,550.0,K. Dolberg,subst,Substitution 2,
135813,2018,Group Stage - 3,78,,2,France,153,O. Dembélé,278.0,K. Mbappé,subst,Substitution 3,
135813,2018,Group Stage - 3,90,2.0,21,Denmark,15,T. Delaney,2736.0,L. Lerager,subst,Substitution 3,
135816,2018,Group Stage - 3,14,,3,Croatia,30413,Marko Pjaca,,,Card,Yellow Card,Foul
135816,2018,Group Stage - 3,53,,3,Croatia,1850,M. Badelj,,,Goal,Normal Goal,
135816,2018,Group Stage - 3,59,,18,Iceland,30808,Emil Hallfreðsson,,,Card,Yellow Card,Foul
135816,2018,Group Stage - 3,64,,18,Iceland,2797,Alfreð Finnbogason,,,Card,Yellow Card,Foul
135816,2018,Group Stage - 3,65,,3,Croatia,754,L. Modrić,2761.0,F. Bradarić,subst,Substitution 1,
135816,2018,Group Stage - 3,69,,3,Croatia,30413,M. Pjaca,287.0,D. Lovren,subst,Substitution 2,
135816,2018,Group Stage - 3,71,,18,Iceland,2786,R. Sigurðsson,2796.0,B. Sigurðarson,subst,Substitution 1,
135816,2018,Group Stage - 3,76,,18,Iceland,2795,G. Sigurðsson,,,Goal,Penalty,
135816,2018,Group Stage - 3,82,,3,Croatia,2291,M. Kovačić,149.0,I. Rakitić,subst,Substitution 3,
135816,2018,Group Stage - 3,83,,3,Croatia,969,Tin Jedvaj,,,Card,Yellow Card,Foul
135816,2018,Group Stage - 3,84,,18,Iceland,2788,Birkir Már Sævarsson,,,Card,Yellow Card,Foul
135816,2018,Group Stage - 3,85,,18,Iceland,2797,A. Finnbogason,2799.0,A. Guðmundsson,subst,Substitution 2,
135816,2018,Group Stage - 3,90,,18,Iceland,2791,B. Bjarnason,1966.0,A. Traustason,subst,Substitution 3,
135816,2018,Group Stage - 3,90,,3,Croatia,207,I. Perišić,1850.0,M. Badelj,Goal,Normal Goal,
135815,2018,Group Stage - 3,14,,26,Argentina,154,L. Messi,2050.0,É. Banega,Goal,Normal Goal,
135815,2018,Group Stage - 3,32,,19,Nigeria,2767,Leon Balogun,,,Card,Yellow Card,Foul
135815,2018,Group Stage - 3,46,,19,Nigeria,2778,K. Iheanacho,12975.0,O. Ighalo,subst,Substitution 1,
135815,2018,Group Stage - 3,49,,26,Argentina,13073,Javier Mascherano,,,Card,Yellow Card,Foul
135815,2018,Group Stage - 3,51,,19,Nigeria,1347,V. Moses,,,Goal,Penalty,
135815,2018,Group Stage - 3,61,,26,Argentina,6003,E. Pérez,5981.0,C. Pavón,subst,Substitution 1,
135815,2018,Group Stage - 3,64,,26,Argentina,2050,Éver Banega,,,Card,Yellow Card,Foul
135815,2018,Group Stage - 3,72,,26,Argentina,266,Á. Di María,35550.0,M. Meza,subst,Substitution 2,
135815,2018,Group Stage - 3,80,,26,Argentina,529,N. Tagliafico,642.0,S. Agüero,subst,Substitution 3,
135815,2018,Group Stage - 3,86,,26,Argentina,890,M. Rojo,2044.0,G. Mercado,Goal,Normal Goal,
135815,2018,Group Stage - 3,90,,19,Nigeria,19243,John Mikel Obi,,,Card,Yellow Card,Foul
135815,2018,Group Stage - 3,90,,26,Argentina,154,Lionel Messi,,,Card,Yellow Card,Time wasting
135815,2018,Group Stage - 3,90,2.0,19,Nigeria,2779,A. Musa,31003.0,S. Nwankwo,subst,Substitution 2,
135815,2018,Group Stage - 3,90,,19,Nigeria,2772,K. Omeruo,1455.0,A. Iwobi,subst,Substitution 3,
135818,2018,Group Stage - 3,1,,16,Mexico,2881,Jesús Gallardo,,,Card,Yellow Card,Foul
135818,2018,Group Stage - 3,26,,5,Sweden,2859,Sebastian Larsson,,,Card,Yellow Card,Foul
135818,2018,Group Stage - 3,50,,5,Sweden,2852,L. Augustinsson,2080.0,V. Claesson,Goal,Normal Goal,
135818,2018,Group Stage - 3,57,,5,Sweden,2859,S. Larsson,2861.0,G. Svensson,subst,Substitution 1,
135818,2018,Group Stage - 3,61,,16,Mexico,2874,Héctor Moreno,,,Card,Yellow Card,Foul
135818,2018,Group Stage - 3,62,,5,Sweden,2853,A. Granqvist,,,Goal,Penalty,
135818,2018,Group Stage - 3,65,,16,Mexico,2881,J. Gallardo,50741.0,M. Fabián,subst,Substitution 1,
135818,2018,Group Stage - 3,68,,5,Sweden,2863,M. Berg,988.0,I. Thelin,subst,Substitution 2,
135818,2018,Group Stage - 3,74,,5,Sweden,2869,Edson Álvarez,,,Goal,Own Goal,
135818,2018,Group Stage - 3,75,,16,Mexico,1573,A. Guardado,389.0,J. Corona,subst,Substitution 2,
135818,2018,Group Stage - 3,80,,5,Sweden,2858,A. Ekdal,30779.0,O. Hiljemark,subst,Substitution 3,
135818,2018,Group Stage - 3,85,,16,Mexico,2872,Miguel Layún,,,Card,Yellow Card,Foul
135818,2018,Group Stage - 3,88,,5,Sweden,1113,Mikael Lustig,,,Card,Yellow Card,Foul
135818,2018,Group Stage - 3,89,,16,Mexico,2872,M. Layún,35606.0,O. Peralta,subst,Substitution 3,
135817,2018,Group Stage - 3,9,,17,South Korea,2903,Woo-Young Jung,,,Card,Yellow Card,Foul
135817,2018,Group Stage - 3,23,,17,South Korea,2906,Jae-Sung Lee,,,Card,Yellow Card,Foul
135817,2018,Group Stage - 3,48,,17,South Korea,34392,Seon-min Mun,,,Card,Yellow Card,Foul
135817,2018,Group Stage - 3,56,,17,South Korea,25301,Koo Ja-Cheol,24888.0,Hwang Hee-Chan,subst,Substitution 1,
135817,2018,Group Stage - 3,58,,25,Germany,868,S. Khedira,26314.0,M. Gómez,subst,Substitution 1,
135817,2018,Group Stage - 3,63,,25,Germany,511,L. Goretzka,522.0,T. Müller,subst,Substitution 2,
135817,2018,Group Stage - 3,65,,17,South Korea,186,Heung-Min Son,,,Card,Yellow Card,Simulation
135817,2018,Group Stage - 3,69,,17,South Korea,34392,Moon Seon-Min,2902.0,Ju Se-Jong,subst,Substitution 2,
135817,2018,Group Stage - 3,78,,25,Germany,24801,J. Hector,984.0,J. Brandt,subst,Substitution 3,
135817,2018,Group Stage - 3,79,,17,South Korea,24888,Hwang Hee-Chan,34506.0,Go Yo-Han,subst,Substitution 3,
135817,2018,Group Stage - 3,90,2.0,17,South Korea,2898,Kim Young-Gwon,,,Goal,Normal Goal,
135817,2018,Group Stage - 3,90,6.0,17,South Korea,186,Son Heung-Min,2902.0,Ju Se-Jong,Goal,Normal Goal,
135819,2018,Group Stage - 3,10,,6,Brazil,743,Marcelo,34.0,Filipe Luís,subst,Substitution 1,
135819,2018,Group Stage - 3,33,,14,Serbia,2002,Adem Ljajić,,,Card,Yellow Card,Foul
135819,2018,Group Stage - 3,36,,6,Brazil,12719,Paulinho,147.0,Philippe Coutinho,Goal,Normal Goal,
135819,2018,Group Stage - 3,48,,14,Serbia,902,Nemanja Matić,,,Card,Yellow Card,Foul
135819,2018,Group Stage - 3,66,,6,Brazil,12719,Paulinho,640.0,Fernandinho,subst,Substitution 2,
135819,2018,Group Stage - 3,68,,6,Brazil,259,Thiago Silva,276.0,Neymar,Goal,Normal Goal,
135819,2018,Group Stage - 3,70,,14,Serbia,2825,Aleksandar Mitrović,,,Card,Yellow Card,Argument
135819,2018,Group Stage - 3,75,,14,Serbia,2002,A. Ljajić,579.0,A. Živković,subst,Substitution 1,
